#station_name;Damme/Leopoldkl
#station_no;lek03a-1066
#stationparameter_name;Q
#parametertype_name;Q
#ts_name;Pv
#ts_unitname;cubic meter per second
#rows;8925
#Timestamp;Value;Quality Code;Absolute Value;AV Quality Code
2023-03-01T00:00:00.000+01:00;-0,02;21;;
2023-03-01T00:15:00.000+01:00;-0,08;21;;
2023-03-01T00:30:00.000+01:00;-0,01;21;;
2023-03-01T00:45:00.000+01:00;-0,01;21;;
2023-03-01T01:00:00.000+01:00;0,01;21;;
2023-03-01T01:15:00.000+01:00;0,10;21;;
2023-03-01T01:30:00.000+01:00;1,78;21;;
2023-03-01T01:45:00.000+01:00;7,28;21;;
2023-03-01T02:00:00.000+01:00;9,69;21;;
2023-03-01T02:15:00.000+01:00;8,66;21;;
2023-03-01T02:30:00.000+01:00;8,47;21;;
2023-03-01T02:45:00.000+01:00;8,85;21;;
2023-03-01T03:00:00.000+01:00;5,08;21;;
2023-03-01T03:15:00.000+01:00;0,16;21;;
2023-03-01T03:30:00.000+01:00;0,14;21;;
2023-03-01T03:45:00.000+01:00;0,05;21;;
2023-03-01T04:00:00.000+01:00;0,07;21;;
2023-03-01T04:15:00.000+01:00;0,05;21;;
2023-03-01T04:30:00.000+01:00;-0,12;21;;
2023-03-01T04:45:00.000+01:00;-0,31;21;;
2023-03-01T05:00:00.000+01:00;-0,27;21;;
2023-03-01T05:15:00.000+01:00;-0,37;21;;
2023-03-01T05:30:00.000+01:00;-0,27;21;;
2023-03-01T05:45:00.000+01:00;-0,05;21;;
2023-03-01T06:00:00.000+01:00;-0,00;21;;
2023-03-01T06:15:00.000+01:00;0,00;21;;
2023-03-01T06:30:00.000+01:00;0,01;21;;
2023-03-01T06:45:00.000+01:00;0,01;21;;
2023-03-01T07:00:00.000+01:00;0,01;21;;
2023-03-01T07:15:00.000+01:00;0,00;21;;
2023-03-01T07:30:00.000+01:00;0,00;21;;
2023-03-01T07:45:00.000+01:00;-0,46;21;;
2023-03-01T08:00:00.000+01:00;-2,13;21;;
2023-03-01T08:15:00.000+01:00;-1,86;21;;
2023-03-01T08:30:00.000+01:00;-2,05;21;;
2023-03-01T08:45:00.000+01:00;-2,11;21;;
2023-03-01T09:00:00.000+01:00;-1,93;21;;
2023-03-01T09:15:00.000+01:00;-1,96;21;;
2023-03-01T09:30:00.000+01:00;-1,95;21;;
2023-03-01T09:45:00.000+01:00;-1,85;21;;
2023-03-01T10:00:00.000+01:00;-1,82;21;;
2023-03-01T10:15:00.000+01:00;-1,87;21;;
2023-03-01T10:30:00.000+01:00;-1,69;21;;
2023-03-01T10:45:00.000+01:00;-1,29;21;;
2023-03-01T11:00:00.000+01:00;-1,18;21;;
2023-03-01T11:15:00.000+01:00;-1,11;21;;
2023-03-01T11:30:00.000+01:00;-0,93;21;;
2023-03-01T11:45:00.000+01:00;-0,76;21;;
2023-03-01T12:00:00.000+01:00;-0,70;21;;
2023-03-01T12:15:00.000+01:00;-0,58;21;;
2023-03-01T12:30:00.000+01:00;-0,38;21;;
2023-03-01T12:45:00.000+01:00;-0,38;21;;
2023-03-01T13:00:00.000+01:00;-0,03;21;;
2023-03-01T13:15:00.000+01:00;0,08;21;;
2023-03-01T13:30:00.000+01:00;0,14;21;;
2023-03-01T13:45:00.000+01:00;0,31;21;;
2023-03-01T14:00:00.000+01:00;6,63;21;;
2023-03-01T14:15:00.000+01:00;9,53;21;;
2023-03-01T14:30:00.000+01:00;10,80;21;;
2023-03-01T14:45:00.000+01:00;11,18;21;;
2023-03-01T15:00:00.000+01:00;11,21;21;;
2023-03-01T15:15:00.000+01:00;11,57;21;;
2023-03-01T15:30:00.000+01:00;11,26;21;;
2023-03-01T15:45:00.000+01:00;11,08;21;;
2023-03-01T16:00:00.000+01:00;2,02;21;;
2023-03-01T16:15:00.000+01:00;0,61;21;;
2023-03-01T16:30:00.000+01:00;0,48;21;;
